epoch,step,train_loss
0,799,0.000583898916374892
0,849,0.00014175650721881539
0,899,0.0002293214638484642
0,949,0.0027344797272235155
0,999,0.0010800724849104881
0,1049,0.0011532611679285765
0,1099,0.003991271834820509
0,1149,0.0007721071597188711
0,1199,0.000869180541485548
0,1249,0.002708149142563343
0,1299,0.0017729774117469788
0,1349,0.000682090176269412
0,1399,0.000373137736460194
0,1449,0.00022619379160460085
0,1499,0.00028284674044698477
0,1549,4.323800021666102e-05
0,1599,7.862138591008261e-05
0,1649,3.501122409943491e-05
0,1699,3.309998646727763e-05
0,1749,3.4807384508894756e-05
0,1799,2.1607507733278908e-05
0,1849,2.9630404242197983e-05
0,1899,1.6788630091468804e-05
0,1949,5.5973967391764745e-05
0,1999,2.7922556910198182e-05
0,2049,6.412171933334321e-05
0,2099,3.984475551987998e-05
0,2149,6.100973769207485e-05
0,2199,2.3182401491794735e-05
0,2249,0.00018408316827844828
0,2299,3.0109024010016583e-05
0,2349,4.54277906101197e-05
0,2399,0.00015570867981296033
0,2449,0.00010433082934468985
0,2499,8.787342812865973e-05
0,2549,0.00011684279888868332
0,2599,5.891015098313801e-05
0,2649,2.958894765470177e-05
0,2699,3.5668592317961156e-05
0,2749,2.5560055291862227e-05
0,2799,4.4663247535936534e-05
0,2849,2.5962426661862992e-05
0,2899,2.3542452254332602e-05
0,2949,2.289647818543017e-05
0,2999,2.1501880837604403e-05
0,3049,2.8118252885178663e-05
0,3099,5.9174974012421444e-05
0,3149,1.9297263861517422e-05
0,3199,3.0497743864543736e-05
0,3249,1.6272028005914763e-05
0,3299,2.8288885005167685e-05
0,3349,2.641580613271799e-05
0,3399,1.463978969695745e-05
0,3449,9.934215995599516e-06
0,3499,2.7063919333158992e-05
0,3549,4.107510903850198e-05
0,3599,2.6807303584064357e-05
0,3649,3.190894130966626e-05
0,3699,1.6210378817049786e-05
0,3749,2.9979768441990018e-05
0,3799,2.9678898499696516e-05
0,3849,2.014079291257076e-05
0,3899,2.5045146685442887e-05
0,3949,1.1381398508092389e-05
0,3999,1.2791453627869487e-05
